AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.20.0.2. Set the 'ServerName' directive globally to suppress this message
[Sat Mar 19 15:06:58.084116 2022] [core:error] [pid 22] [client 172.20.0.1:55460] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/sw.js
[Sat Mar 19 15:07:45.666657 2022] [core:error] [pid 23] [client 172.20.0.1:55468] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:45.666979 2022] [core:error] [pid 18] [client 172.20.0.1:55464] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:45.775866 2022] [core:error] [pid 24] [client 172.20.0.1:55472] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:46.795154 2022] [core:error] [pid 26] [client 172.20.0.1:55476] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:46.806341 2022] [core:error] [pid 25] [client 172.20.0.1:55480] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:46.892467 2022] [core:error] [pid 19] [client 172.20.0.1:55484] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:47.235813 2022] [core:error] [pid 20] [client 172.20.0.1:55488] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/sw.js
[Sat Mar 19 15:07:48.129811 2022] [core:error] [pid 21] [client 172.20.0.1:55492] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:48.131808 2022] [core:error] [pid 23] [client 172.20.0.1:55500] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:48.140284 2022] [core:error] [pid 22] [client 172.20.0.1:55496] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:48.363793 2022] [core:error] [pid 18] [client 172.20.0.1:55504] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:48.527732 2022] [core:error] [pid 24] [client 172.20.0.1:55508] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/sw.js
[Sat Mar 19 15:07:49.563344 2022] [core:error] [pid 26] [client 172.20.0.1:55512] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:49.563918 2022] [core:error] [pid 25] [client 172.20.0.1:55516] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:49.565784 2022] [core:error] [pid 19] [client 172.20.0.1:55520] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:07:50.413509 2022] [core:error] [pid 20] [client 172.20.0.1:55524] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:16.670017 2022] [core:error] [pid 21] [client 172.20.0.1:55528] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:16.695766 2022] [core:error] [pid 23] [client 172.20.0.1:55532] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:16.775420 2022] [core:error] [pid 22] [client 172.20.0.1:55536] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:18.049189 2022] [core:error] [pid 18] [client 172.20.0.1:55540] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:18.049423 2022] [core:error] [pid 24] [client 172.20.0.1:55544] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:18.156436 2022] [core:error] [pid 26] [client 172.20.0.1:55548] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:18.478163 2022] [core:error] [pid 25] [client 172.20.0.1:55552] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/sw.js
[Sat Mar 19 15:08:18.634367 2022] [core:error] [pid 20] [client 172.20.0.1:55560] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:18.636033 2022] [core:error] [pid 19] [client 172.20.0.1:55556] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:18.717599 2022] [core:error] [pid 21] [client 172.20.0.1:55564] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:18.880747 2022] [core:error] [pid 23] [client 172.20.0.1:55568] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:18.890268 2022] [core:error] [pid 22] [client 172.20.0.1:55572] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:08:19.035605 2022] [core:error] [pid 18] [client 172.20.0.1:55576] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
